image channels: 3
Y: 100
X 100
Pixel value: 
[0 , 0][116 134 225],
[9 , 94][131 159 235],
[9 , 95][130 159 235],
[9 , 96][130 160 236],
[9 , 97][127 161 238],
[9 , 98][127 161 238],
[9 , 99][127 161 238],


[10 , 0][116 143 235],
[10 , 1][115 142 234],
[10 , 2][109 135 228],
[10 , 3][109 131 225],
[10 , 4][111 133 226],
[10 , 5][113 135 228],
[10 , 6][109 134 230],
[10 , 7][107 133 231],
[10 , 8][106 133 231],
[10 , 9][106 132 230],
[10 , 10][105 132 230],
[10 , 11][108 135 233],
[10 , 12][107 134 232],
[10 , 13][105 132 230],
[10 , 14][106 133 231],
[10 , 15][106 133 231],
[10 , 16][104 131 229],
[10 , 17][104 130 228],
[10 , 18][106 130 228],
[10 , 19][110 130 229],
[10 , 20][111 131 230],
[10 , 21][111 131 230],
[10 , 22][111 131 230],
[10 , 23][111 130 229],
[10 , 24][111 130 229],
[10 , 25][109 134 233],
[10 , 26][110 136 235],
[10 , 27][116 142 241],
[10 , 28][116 144 238],
[10 , 29][115 143 236],
[10 , 30][115 143 236],
[10 , 31][115 144 237],
[10 , 32][115 144 237],
[10 , 33][115 144 237],
[10 , 34][118 146 239],
[10 , 35][120 148 241],
[10 , 36][116 145 237],
[10 , 37][116 145 237],
[10 , 38][116 145 238],
[10 , 39][118 146 239],
[10 , 40][119 147 240],
[10 , 41][120 148 241],
[10 , 42][119 147 240],
[10 , 43][119 147 240],
[10 , 44][119 147 240],
[10 , 45][118 147 239],
[10 , 46][118 147 239],
[10 , 47][122 150 243],
[10 , 48][122 151 243],
[10 , 49][122 151 243],
[10 , 50][123 152 239],
[10 , 51][124 153 240],
[10 , 52][126 155 242],
[10 , 53][121 156 242],
[10 , 54][121 158 243],
[10 , 55][124 160 246],
[10 , 56][124 160 245],
[10 , 57][124 160 245],
[10 , 58][120 157 243],
[10 , 59][119 153 239],
[10 , 60][122 153 239],
[10 , 61][123 154 239],
[10 , 62][125 155 244],
[10 , 63][127 155 248],
[10 , 64][127 156 249],
[10 , 65][127 157 246],
[10 , 66][127 160 238],
[10 , 67][127 161 238],
[10 , 68][127 159 239],
[10 , 69][126 155 241],
[10 , 70][129 158 243],
[10 , 71][132 160 246],
[10 , 72][132 157 242],
[10 , 73][132 156 242],
[10 , 74][130 156 242],
[10 , 75][123 155 241],
[10 , 76][127 152 238],
[10 , 77][133 149 235],
[10 , 78][130 156 241],
[10 , 79][123 155 239],
[10 , 80][123 154 239],
[10 , 81][125 157 241],
[10 , 82][127 158 243],
[10 , 83][126 158 242],
[10 , 84][128 157 242],
[10 , 85][132 156 242],
[10 , 86][128 152 238],
[10 , 87][124 155 240],
[10 , 88][121 158 242],
[10 , 89][121 158 242],
[10 , 90][121 159 241],
[10 , 91][122 162 237],
[10 , 92][123 163 239],
[10 , 93][124 164 240],
[10 , 94][127 166 242],
[10 , 95][126 165 241],
[10 , 96][126 165 241],
[10 , 97][127 165 240],
[10 , 98][127 166 240],
[10 , 99][128 166 241],


[11 , 0][110 113 220],
[11 , 1][105 108 215],
[11 , 2][103 105 212],
[11 , 3][98 106 211],
[11 , 4][101 110 215],
[11 , 5][100 109 214],
[11 , 6][96 108 218],
[11 , 7][94 107 220],
[11 , 8][91 104 216],
[11 , 9][95 108 220],
[11 , 10][95 108 220],
[11 , 11][97 110 222],
[11 , 12][94 108 220],
[11 , 13][91 105 217],
[11 , 14][93 107 218],
[11 , 15][92 106 217],
[11 , 16][88 101 213],
[11 , 17][88 101 213],
[11 , 18][90 101 213],
[11 , 19][94 100 213],
[11 , 20][96 102 216],
[11 , 21][98 105 218],
[11 , 22][97 104 216],
[11 , 23][97 103 216],
[11 , 24][96 103 216],
[11 , 25][92 106 217],
[11 , 26][93 107 218],
[11 , 27][96 110 221],
[11 , 28][96 112 217],
[11 , 29][96 112 216],
[11 , 30][97 112 217],
[11 , 31][99 115 219],
[11 , 32][100 116 220],
[11 , 33][102 118 222],
[11 , 34][104 120 224],
[11 , 35][105 121 225],
[11 , 36][105 121 225],
[11 , 37][104 120 224],
[11 , 38][103 119 223],
[11 , 39][106 122 226],
[11 , 40][107 123 227],
[11 , 41][106 122 226],
[11 , 42][106 122 226],
[11 , 43][106 122 226],
[11 , 44][106 123 227],
[11 , 45][106 122 227],
[11 , 46][107 123 227],
[11 , 47][107 123 227],
[11 , 48][109 125 228],
[11 , 49][110 126 230],
[11 , 50][109 124 233],
[11 , 51][110 124 234],
[11 , 52][109 123 232],
[11 , 53][105 125 233],
[11 , 54][108 130 238],
[11 , 55][110 132 239],
[11 , 56][110 131 239],
[11 , 57][110 131 239],
[11 , 58][107 128 236],
[11 , 59][103 127 235],
[11 , 60][101 128 235],
[11 , 61][105 132 240],
[11 , 62][110 131 237],
[11 , 63][114 130 233],
[11 , 64][118 133 237],
[11 , 65][115 135 238],
[11 , 66][107 137 236],
[11 , 67][108 138 237],
[11 , 68][114 137 236],
[11 , 69][125 131 230],
[11 , 70][133 138 237],
[11 , 71][128 136 234],
[11 , 72][113 136 232],
[11 , 73][112 137 232],
[11 , 74][113 137 235],
[11 , 75][113 129 243],
[11 , 76][112 124 227],
[11 , 77][140 148 233],
[11 , 78][132 148 241],
[11 , 79][110 129 228],
[11 , 80][108 126 225],
[11 , 81][106 133 230],
[11 , 82][106 137 233],
[11 , 83][113 143 240],
[11 , 84][113 140 237],
[11 , 85][116 139 237],
[11 , 86][115 138 236],
[11 , 87][115 140 237],
[11 , 88][115 142 238],
[11 , 89][113 139 235],
[11 , 90][115 142 236],
[11 , 91][120 150 239],
[11 , 92][122 151 240],
[11 , 93][117 146 236],
[11 , 94][117 145 235],
[11 , 95][121 149 239],
[11 , 96][127 155 244],
[11 , 97][126 148 228],
[11 , 98][125 147 226],
[11 , 99][119 140 220],


[12 , 0][88 71 180],
[12 , 1][86 69 179],
[12 , 2][86 70 179],
[12 , 3][81 71 179],
[12 , 4][79 72 180],
[12 , 5][76 69 177],
[12 , 6][75 69 179],
[12 , 7][72 67 178],
[12 , 8][70 65 176],
[12 , 9][72 67 178],
[12 , 10][72 67 178],
[12 , 11][70 64 175],
[12 , 12][69 62 173],
[12 , 13][69 60 171],
[12 , 14][68 60 171],
[12 , 15][68 59 171],
[12 , 16][69 60 172],
[12 , 17][69 61 172],
[12 , 18][69 59 171],
[12 , 19][73 60 173],
[12 , 20][75 63 175],
[12 , 21][74 62 174],
[12 , 22][74 62 174],
[12 , 23][71 59 171],
[12 , 24][70 57 169],
[12 , 25][70 62 173],
[12 , 26][70 62 173],
[12 , 27][70 62 173],
[12 , 28][69 64 172],
[12 , 29][69 65 172],
[12 , 30][70 66 173],
[12 , 31][72 66 173],
[12 , 32][73 66 173],
[12 , 33][73 65 173],
[12 , 34][73 66 173],
[12 , 35][74 67 174],
[12 , 36][75 68 175],
[12 , 37][75 68 175],
[12 , 38][75 68 175],
[12 , 39][76 69 176],
[12 , 40][77 70 177],
[12 , 41][78 71 178],
[12 , 42][78 71 178],
[12 , 43][78 71 178],
[12 , 44][80 72 180],
[12 , 45][81 73 181],
[12 , 46][80 72 180],
[12 , 47][79 72 180],
[12 , 48][79 72 180],
[12 , 49][79 72 181],
[12 , 50][83 75 187],
[12 , 51][81 72 185],
[12 , 52][82 73 186],
[12 , 53][80 75 190],
[12 , 54][80 78 193],
[12 , 55][81 78 193],
[12 , 56][81 78 193],
[12 , 57][81 78 193],
[12 , 58][79 76 191],
[12 , 59][78 76 190],
[12 , 60][78 77 190],
[12 , 61][77 78 191],
[12 , 62][85 81 191],
[12 , 63][92 84 191],
[12 , 64][91 83 191],
[12 , 65][91 86 194],
[12 , 66][87 87 195],
[12 , 67][85 87 195],
[12 , 68][85 81 188],
[12 , 69][112 93 195],
[12 , 70][118 99 201],
[12 , 71][100 82 185],
[12 , 72][91 88 190],
[12 , 73][89 88 190],
[12 , 74][87 85 187],
[12 , 75][77 71 176],
[12 , 76][110 102 197],
[12 , 77][132 124 206],
[12 , 78][84 82 167],
[12 , 79][123 123 210],
[12 , 80][154 153 238],
[12 , 81][125 133 219],
[12 , 82][111 123 208],
[12 , 83][97 109 195],
[12 , 84][119 127 213],
[12 , 85][112 115 202],
[12 , 86][110 113 199],
[12 , 87][114 119 208],
[12 , 88][117 123 213],
[12 , 89][120 127 217],
[12 , 90][111 114 204],
[12 , 91][107 100 189],
[12 , 92][93 87 176],
[12 , 93][100 91 180],
[12 , 94][107 93 179],
[12 , 95][106 92 179],
[12 , 96][97 82 168],
[12 , 97][88 62 138],
[12 , 98][94 67 142],
[12 , 99][85 58 133],


[13 , 0][80 57 163],
[13 , 1][80 58 163],
[13 , 2][80 58 163],
[13 , 3][76 58 162],
[13 , 4][72 56 161],
[13 , 5][71 54 159],
[13 , 6][73 57 161],
[13 , 7][70 53 158],
[13 , 8][68 51 156],
[13 , 9][68 51 156],
[13 , 10][68 51 156],
[13 , 11][64 49 153],
[13 , 12][64 44 149],
[13 , 13][64 39 146],
[13 , 14][64 40 146],
[13 , 15][64 40 146],
[13 , 16][68 44 150],
[13 , 17][69 45 150],
[13 , 18][68 44 149],
[13 , 19][67 44 149],
[13 , 20][66 43 148],
[13 , 21][67 43 149],
[13 , 22][64 41 146],
[13 , 23][60 37 142],
[13 , 24][61 37 142],
[13 , 25][67 44 149],
[13 , 26][68 44 149],
[13 , 27][67 43 149],
[13 , 28][63 44 149],
[13 , 29][60 44 149],
[13 , 30][60 44 149],
[13 , 31][65 43 149],
[13 , 32][67 43 149],
[13 , 33][63 39 145],
[13 , 34][63 39 145],
[13 , 35][63 39 145],
[13 , 36][66 42 148],
[13 , 37][65 41 147],
[13 , 38][63 39 145],
[13 , 39][63 39 144],
[13 , 40][63 39 144],
[13 , 41][62 38 144],
[13 , 42][61 37 143],
[13 , 43][61 37 143],
[13 , 44][65 41 147],
[13 , 45][67 43 149],
[13 , 46][65 41 147],
[13 , 47][65 41 147],
[13 , 48][65 41 147],
[13 , 49][66 42 148],
[13 , 50][67 43 148],
[13 , 51][63 39 144],
[13 , 52][69 45 150],
[13 , 53][68 47 156],
[13 , 54][65 46 157],
[13 , 55][65 46 157],
[13 , 56][66 47 157],
[13 , 57][65 46 157],
[13 , 58][62 43 155],
[13 , 59][64 41 148],
[13 , 60][65 38 142],
[13 , 61][66 39 143],
[13 , 62][80 55 160],
[13 , 63][72 48 154],
[13 , 64][65 41 147],
[13 , 65][66 42 148],
[13 , 66][66 41 147],
[13 , 67][62 37 143],
[13 , 68][83 57 161],
[13 , 69][113 83 182],
[13 , 70][69 39 138],
[13 , 71][62 32 131],
[13 , 72][67 37 136],
[13 , 73][69 38 138],
[13 , 74][60 31 128],
[13 , 75][85 64 139],
[13 , 76][143 122 196],
[13 , 77][72 51 127],
[13 , 78][99 80 149],
[13 , 79][130 111 177],
[13 , 80][135 116 183],
[13 , 81][108 80 149],
[13 , 82][114 82 151],
[13 , 83][108 77 146],
[13 , 84][98 63 133],
[13 , 85][83 44 115],
[13 , 86][95 56 126],
[13 , 87][84 48 122],
[13 , 88][88 55 133],
[13 , 89][105 72 149],
[13 , 90][105 70 148],
[13 , 91][104 65 144],
[13 , 92][99 61 140],
[13 , 93][105 68 144],
[13 , 94][100 66 136],
[13 , 95][87 53 123],
[13 , 96][65 29 99],
[13 , 97][75 30 97],
[13 , 98][72 26 92],
[13 , 99][68 22 88],


[14 , 0][88 66 172],
[14 , 1][88 65 171],
[14 , 2][86 63 169],
[14 , 3][82 65 170],
[14 , 4][81 66 170],
[14 , 5][80 64 169],
[14 , 6][80 64 169],
[14 , 7][78 63 168],
[14 , 8][78 63 168],
[14 , 9][77 62 167],
[14 , 10][76 61 165],
[14 , 11][75 60 164],
[14 , 12][73 54 159],
[14 , 13][74 52 158],
[14 , 14][74 52 158],
[14 , 15][74 52 158],
[14 , 16][76 54 160],
[14 , 17][78 55 161],
[14 , 18][78 56 162],
[14 , 19][78 56 162],
[14 , 20][76 53 159],
[14 , 21][75 53 159],
[14 , 22][73 51 157],
[14 , 23][69 47 153],
[14 , 24][69 47 153],
[14 , 25][73 50 156],
[14 , 26][75 52 158],
[14 , 27][80 56 162],
[14 , 28][71 54 160],
[14 , 29][69 54 159],
[14 , 30][72 56 161],
[14 , 31][76 55 161],
[14 , 32][78 55 161],
[14 , 33][77 54 160],
[14 , 34][76 53 159],
[14 , 35][75 52 158],
[14 , 36][75 52 158],
[14 , 37][75 52 158],
[14 , 38][75 52 158],
[14 , 39][73 51 156],
[14 , 40][72 49 155],
[14 , 41][71 48 154],
[14 , 42][73 50 156],
[14 , 43][72 50 156],
[14 , 44][73 51 157],
[14 , 45][77 55 161],
[14 , 46][77 55 161],
[14 , 47][74 52 157],
[14 , 48][74 52 157],
[14 , 49][74 52 158],
[14 , 50][71 49 154],
[14 , 51][71 49 154],
[14 , 52][79 56 162],
[14 , 53][78 59 169],
[14 , 54][77 59 170],
[14 , 55][77 59 170],
[14 , 56][74 56 167],
[14 , 57][72 55 166],
[14 , 58][72 55 166],
[14 , 59][91 68 171],
[14 , 60][102 72 167],
[14 , 61][91 62 157],
[14 , 62][102 76 177],
[14 , 63][76 54 161],
[14 , 64][78 55 161],
[14 , 65][74 51 158],
[14 , 66][72 50 156],
[14 , 67][88 66 173],
[14 , 68][100 77 181],
[14 , 69][78 49 149],
[14 , 70][87 59 159],
[14 , 71][114 85 184],
[14 , 72][110 77 168],
[14 , 73][94 60 151],
[14 , 74][94 61 150],
[14 , 75][128 101 171],
[14 , 76][91 65 134],
[14 , 77][100 74 143],
[14 , 78][122 90 154],
[14 , 79][87 51 114],
[14 , 80][72 38 100],
[14 , 81][67 19 84],
[14 , 82][71 18 83],
[14 , 83][68 15 81],
[14 , 84][67 18 82],
[14 , 85][74 26 91],
[14 , 86][69 22 86],
[14 , 87][70 18 87],
[14 , 88][77 21 95],
[14 , 89][81 25 99],
[14 , 90][81 30 102],
[14 , 91][73 33 104],
[14 , 92][64 23 95],
[14 , 93][60 20 89],
[14 , 94][60 23 85],
[14 , 95][56 19 82],
[14 , 96][60 21 85],
[14 , 97][69 26 93],
[14 , 98][69 26 93],
[14 , 99][66 23 90],


[15 , 0][92 73 179],
[15 , 1][90 72 177],
[15 , 2][88 70 175],
[15 , 3][84 69 176],
[15 , 4][83 69 176],
[15 , 5][84 70 176],
[15 , 6][83 69 175],
[15 , 7][83 69 176],
[15 , 8][85 71 177],
[15 , 9][83 69 175],
[15 , 10][81 67 173],
[15 , 11][79 65 172],
[15 , 12][79 62 168],
[15 , 13][83 63 168],
[15 , 14][83 63 168],
[15 , 15][83 63 169],
[15 , 16][81 61 167],
[15 , 17][83 63 168],
[15 , 18][85 64 170],
[15 , 19][84 64 169],
[15 , 20][82 62 168],
[15 , 21][80 60 166],
[15 , 22][79 59 166],
[15 , 23][79 58 166],
[15 , 24][81 61 168],
[15 , 25][81 62 169],
[15 , 26][81 62 169],
[15 , 27][82 63 170],
[15 , 28][77 61 168],
[15 , 29][75 62 168],
[15 , 30][78 64 170],
[15 , 31][82 63 170],
[15 , 32][83 63 170],
[15 , 33][83 64 171],
[15 , 34][82 63 170],
[15 , 35][80 61 168],
[15 , 36][80 61 168],
[15 , 37][80 61 168],
[15 , 38][80 61 168],
[15 , 39][78 59 166],
[15 , 40][78 58 165],
[15 , 41][80 59 166],
[15 , 42][82 61 168],
[15 , 43][82 61 168],
[15 , 44][82 62 169],
[15 , 45][85 64 171],
[15 , 46][84 63 170],
[15 , 47][83 62 169],
[15 , 48][83 62 169],
[15 , 49][83 62 169],
[15 , 50][79 59 166],
[15 , 51][78 59 166],
[15 , 52][85 65 172],
[15 , 53][85 70 181],
[15 , 54][84 71 183],
[15 , 55][84 71 183],
[15 , 56][80 67 180],
[15 , 57][88 75 189],
[15 , 58][82 70 185],
[15 , 59][91 68 170],
[15 , 60][129 95 183],
[15 , 61][122 89 177],
[15 , 62][101 75 173],
[15 , 63][87 69 175],
[15 , 64][88 69 174],
[15 , 65][86 67 172],
[15 , 66][107 87 191],
[15 , 67][97 78 182],
[15 , 68][91 69 171],
[15 , 69][116 91 188],
[15 , 70][121 96 193],
[15 , 71][106 80 175],
[15 , 72][114 75 157],
[15 , 73][109 69 149],
[15 , 74][85 45 124],
[15 , 75][101 66 132],
[15 , 76][94 60 124],
[15 , 77][75 41 106],
[15 , 78][56 14 74],
[15 , 79][60 14 74],
[15 , 80][67 22 82],
[15 , 81][61 19 78],
[15 , 82][60 18 77],
[15 , 83][68 25 84],
[15 , 84][70 32 91],
[15 , 85][60 26 85],
[15 , 86][57 23 82],
[15 , 87][64 24 87],
[15 , 88][62 17 82],
[15 , 89][62 18 83],
[15 , 90][63 19 84],
[15 , 91][67 22 89],
[15 , 92][65 19 86],
[15 , 93][69 24 89],
[15 , 94][67 24 85],
[15 , 95][70 27 88],
[15 , 96][68 25 86],
[15 , 97][66 23 90],
[15 , 98][67 24 91],
[15 , 99][71 28 95],


[16 , 0][84 75 179],
[16 , 1][80 72 176],
[16 , 2][83 74 178],
[16 , 3][83 73 181],
[16 , 4][83 72 182],
[16 , 5][83 72 183],
[16 , 6][81 70 180],
[16 , 7][80 69 179],
[16 , 8][80 69 179],
[16 , 9][80 69 179],
[16 , 10][80 69 179],
[16 , 11][77 66 177],
[16 , 12][78 65 172],
[16 , 13][83 68 173],
[16 , 14][82 68 173],
[16 , 15][81 66 171],
[16 , 16][82 67 172],
[16 , 17][82 67 172],
[16 , 18][82 67 172],
[16 , 19][82 67 172],
[16 , 20][81 66 170],
[16 , 21][79 64 169],
[16 , 22][79 62 173],
[16 , 23][79 62 173],
[16 , 24][79 62 173],
[16 , 25][77 66 176],
[16 , 26][77 66 176],
[16 , 27][77 66 176],
[16 , 28][77 66 176],
[16 , 29][77 66 176],
[16 , 30][77 66 176],
[16 , 31][77 66 177],
[16 , 32][77 66 177],
[16 , 33][74 63 173],
[16 , 34][74 63 173],
[16 , 35][74 63 173],
[16 , 36][74 63 173],
[16 , 37][74 63 173],
[16 , 38][74 63 173],
[16 , 39][74 63 173],
[16 , 40][75 63 173],
[16 , 41][79 62 174],
[16 , 42][81 64 175],
[16 , 43][82 65 176],
[16 , 44][82 65 176],
[16 , 45][82 65 176],
[16 , 46][82 65 176],
[16 , 47][82 65 176],
[16 , 48][84 67 179],
[16 , 49][86 70 181],
[16 , 50][80 68 179],
[16 , 51][74 63 173],
[16 , 52][77 66 176],
[16 , 53][79 71 193],
[16 , 54][78 71 196],
[16 , 55][77 70 195],
[16 , 56][85 77 191],
[16 , 57][103 95 204],
[16 , 58][86 79 190],
[16 , 59][109 87 185],
[16 , 60][142 104 189],
[16 , 61][129 92 177],
[16 , 62][114 86 179],
[16 , 63][97 80 179],
[16 , 64][102 84 183],
[16 , 65][123 103 199],
[16 , 66][115 91 182],
[16 , 67][103 80 172],
[16 , 68][126 99 189],
[16 , 69][125 88 175],
[16 , 70][102 66 153],
[16 , 71][81 44 129],
[16 , 72][90 47 115],
[16 , 73][92 49 114],
[16 , 74][78 35 101],
[16 , 75][76 32 99],
[16 , 76][67 24 91],
[16 , 77][59 15 82],
[16 , 78][58 16 79],
[16 , 79][53 12 73],
[16 , 80][68 27 88],
[16 , 81][71 30 91],
[16 , 82][76 36 97],
[16 , 83][73 33 93],
[16 , 84][66 24 88],
[16 , 85][65 22 89],
[16 , 86][64 21 89],
[16 , 87][63 21 85],
[16 , 88][70 29 90],
[16 , 89][80 39 100],
[16 , 90][71 29 92],
[16 , 91][64 21 89],
[16 , 92][67 24 91],
[16 , 93][74 31 98],
[16 , 94][67 24 92],
[16 , 95][71 28 95],
[16 , 96][71 28 95],
[16 , 97][71 28 95],
[16 , 98][74 31 98],
[16 , 99][80 37 104],


[17 , 0][86 77 181],
[17 , 1][80 72 176],
[17 , 2][81 72 176],
[17 , 3][81 70 179],
[17 , 4][82 70 180],
[17 , 5][83 71 181],
[17 , 6][81 70 180],
[17 , 7][80 69 179],
[17 , 8][80 69 179],
[17 , 9][80 69 179],
[17 , 10][80 69 179],
[17 , 11][77 66 177],
[17 , 12][79 66 173],
[17 , 13][83 67 171],
[17 , 14][83 68 173],
[17 , 15][82 67 172],
[17 , 16][82 67 172],
[17 , 17][83 68 173],
[17 , 18][82 67 172],
[17 , 19][82 67 172],
[17 , 20][81 67 171],
[17 , 21][81 66 171],
[17 , 22][80 64 174],
[17 , 23][79 62 173],
[17 , 24][81 64 175],
[17 , 25][79 68 178],
[17 , 26][78 68 178],
[17 , 27][77 66 176],
[17 , 28][78 67 177],
[17 , 29][78 67 177],
[17 , 30][77 66 176],
[17 , 31][76 65 175],
[17 , 32][75 64 174],
[17 , 33][74 63 173],
[17 , 34][75 64 174],
[17 , 35][76 65 175],
[17 , 36][75 64 173],
[17 , 37][75 64 174],
[17 , 38][76 65 175],
[17 , 39][75 64 174],
[17 , 40][76 63 174],
[17 , 41][79 62 173],
[17 , 42][81 64 175],
[17 , 43][83 66 177],
[17 , 44][85 67 178],
[17 , 45][85 67 178],
[17 , 46][84 67 178],
[17 , 47][84 67 178],
[17 , 48][84 66 177],
[17 , 49][83 65 176],
[17 , 50][80 67 177],
[17 , 51][76 66 175],
[17 , 52][77 66 176],
[17 , 53][85 71 187],
[17 , 54][90 75 192],
[17 , 55][89 75 194],
[17 , 56][114 89 183],
[17 , 57][138 108 193],
[17 , 58][111 83 169],
[17 , 59][132 97 179],
[17 , 60][126 83 162],
[17 , 61][119 77 156],
[17 , 62][101 59 140],
[17 , 63][97 56 139],
[17 , 64][89 48 132],
[17 , 65][92 49 130],
[17 , 66][95 48 125],
[17 , 67][88 41 118],
[17 , 68][81 32 108],
[17 , 69][95 44 115],
[17 , 70][103 53 124],
[17 , 71][104 54 124],
[17 , 72][98 56 123],
[17 , 73][105 63 130],
[17 , 74][107 65 132],
[17 , 75][94 51 118],
[17 , 76][96 53 121],
[17 , 77][90 47 115],
[17 , 78][78 37 100],
[17 , 79][77 36 97],
[17 , 80][78 37 98],
[17 , 81][83 43 104],
[17 , 82][75 34 95],
[17 , 83][64 23 84],
[17 , 84][63 22 86],
[17 , 85][63 19 87],
[17 , 86][70 27 95],
[17 , 87][64 22 86],
[17 , 88][85 44 105],
[17 , 89][77 36 97],
[17 , 90][64 23 85],
[17 , 91][66 23 90],
[17 , 92][72 29 97],
[17 , 93][65 22 90],
[17 , 94][68 25 92],
[17 , 95][73 30 97],
[17 , 96][76 33 100],
[17 , 97][77 34 101],
[17 , 98][77 34 101],
[17 , 99][82 39 106],


[18 , 0][84 75 179],
[18 , 1][81 72 176],
[18 , 2][81 72 176],
[18 , 3][79 70 178],
[18 , 4][77 68 179],
[18 , 5][76 67 177],
[18 , 6][79 68 178],
[18 , 7][80 69 179],
[18 , 8][80 69 179],
[18 , 9][80 70 180],
[18 , 10][79 70 180],
[18 , 11][75 66 176],
[18 , 12][78 67 175],
[18 , 13][82 68 174],
[18 , 14][81 67 173],
[18 , 15][81 67 173],
[18 , 16][81 68 174],
[18 , 17][80 67 173],
[18 , 18][81 67 173],
[18 , 19][81 68 174],
[18 , 20][81 68 173],
[18 , 21][81 67 173],
[18 , 22][79 64 174],
[18 , 23][78 63 173],
[18 , 24][81 65 176],
[18 , 25][79 68 178],
[18 , 26][78 68 178],
[18 , 27][77 66 176],
[18 , 28][77 66 176],
[18 , 29][77 66 176],
[18 , 30][77 66 176],
[18 , 31][76 65 175],
[18 , 32][75 64 174],
[18 , 33][74 63 173],
[18 , 34][75 64 175],
[18 , 35][77 65 177],
[18 , 36][78 67 178],
[18 , 37][78 67 177],
[18 , 38][77 66 176],
[18 , 39][75 64 174],
[18 , 40][75 63 173],
[18 , 41][78 62 173],
[18 , 42][80 64 175],
[18 , 43][82 66 177],
[18 , 44][83 68 178],
[18 , 45][84 68 179],
[18 , 46][84 68 179],
[18 , 47][84 68 179],
[18 , 48][83 66 177],
[18 , 49][80 65 176],
[18 , 50][73 66 179],
[18 , 51][74 64 176],
[18 , 52][82 72 183],
[18 , 53][62 47 139],
[18 , 54][63 52 136],
[18 , 55][132 122 208],
[18 , 56][143 106 177],
[18 , 57][147 100 166],
[18 , 58][116 71 138],
[18 , 59][118 71 140],
[18 , 60][93 43 114],
[18 , 61][98 49 119],
[18 , 62][105 51 123],
[18 , 63][115 56 129],
[18 , 64][104 45 119],
[18 , 65][98 39 110],
[18 , 66][129 70 135],
[18 , 67][121 61 127],
[18 , 68][94 41 104],
[18 , 69][79 44 101],
[18 , 70][102 67 124],
[18 , 71][89 52 110],
[18 , 72][72 27 92],
[18 , 73][72 26 92],
[18 , 74][79 33 99],
[18 , 75][79 35 101],
[18 , 76][86 41 107],
[18 , 77][80 35 101],
[18 , 78][97 53 116],
[18 , 79][117 74 135],
[18 , 80][80 37 98],
[18 , 81][75 32 94],
[18 , 82][68 25 86],
[18 , 83][67 24 85],
[18 , 84][60 17 81],
[18 , 85][66 23 89],
[18 , 86][82 40 105],
[18 , 87][73 32 95],
[18 , 88][72 31 92],
[18 , 89][62 22 82],
[18 , 90][71 30 92],
[18 , 91][77 35 100],
[18 , 92][73 30 96],
[18 , 93][71 29 94],
[18 , 94][74 32 97],
[18 , 95][74 31 97],
[18 , 96][82 39 105],
[18 , 97][80 36 101],
[18 , 98][83 38 104],
[18 , 99][92 48 113],


[19 , 0][83 74 178],
[19 , 1][82 73 177],
[19 , 2][79 70 174],
[19 , 3][74 70 177],
[19 , 4][72 70 178],
[19 , 5][72 69 178],
[19 , 6][77 68 178],
[19 , 7][79 68 178],
[19 , 8][79 68 178],
[19 , 9][77 70 180],
[19 , 10][75 72 181],
[19 , 11][72 69 178],
[19 , 12][76 69 178],
[19 , 13][81 69 179],
[19 , 14][77 66 177],
[19 , 15][77 66 177],
[19 , 16][80 69 179],
[19 , 17][79 68 179],
[19 , 18][79 68 179],
[19 , 19][80 69 179],
[19 , 20][78 67 177],
[19 , 21][77 66 176],
[19 , 22][79 69 179],
[19 , 23][78 68 178],
[19 , 24][77 66 176],
[19 , 25][79 68 178],
[19 , 26][79 68 178],
[19 , 27][77 66 176],
[19 , 28][77 66 176],
[19 , 29][77 66 176],
[19 , 30][77 66 176],
[19 , 31][77 66 176],
[19 , 32][77 66 176],
[19 , 33][74 63 173],
[19 , 34][75 63 176],
[19 , 35][77 64 180],
[19 , 36][77 64 180],
[19 , 37][77 65 178],
[19 , 38][77 66 176],
[19 , 39][75 64 174],
[19 , 40][74 63 173],
[19 , 41][74 63 173],
[19 , 42][76 65 175],
[19 , 43][77 66 176],
[19 , 44][76 66 176],
[19 , 45][78 68 178],
[19 , 46][80 69 179],
[19 , 47][79 69 179],
[19 , 48][78 68 177],
[19 , 49][76 66 177],
[19 , 50][70 63 183],
[19 , 51][72 56 171],
[19 , 52][78 58 165],
[19 , 53][70 41 131],
[19 , 54][115 104 186],
[19 , 55][129 113 198],
[19 , 56][154 109 176],
[19 , 57][117 67 127],
[19 , 58][115 66 127],
[19 , 59][126 74 136],
[19 , 60][145 89 152],
[19 , 61][124 69 131],
[19 , 62][137 80 147],
[19 , 63][138 79 151],
[19 , 64][95 36 108],
[19 , 65][122 66 134],
[19 , 66][115 67 128],
[19 , 67][95 46 108],
[19 , 68][89 41 102],
[19 , 69][69 22 84],
[19 , 70][64 18 79],
[19 , 71][75 28 90],
[19 , 72][85 30 93],
[19 , 73][87 32 95],
[19 , 74][95 40 103],
[19 , 75][91 41 103],
[19 , 76][90 41 103],
[19 , 77][81 32 94],
[19 , 78][59 10 72],
[19 , 79][116 67 129],
[19 , 80][104 55 117],
[19 , 81][68 19 81],
[19 , 82][68 19 81],
[19 , 83][73 23 86],
[19 , 84][87 42 103],
[19 , 85][109 69 129],
[19 , 86][77 36 97],
[19 , 87][71 30 91],
[19 , 88][66 25 86],
